MB_CODE_2016,MB_CODE_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
40000611000,40000611000,1,Good,Good,0
40000612000,40000612000,1,Good,Good,0
40000614000,40000614000,1,Good,Good,0
40000615000,40000615000,1,Good,Good,0
40000620000,40000620000,1,Good,Good,0
40000630000,40000630000,1,Good,Good,0
40000640000,40000640000,1,Good,Good,0
40000651000,40000651000,1,Good,Good,0
40000652000,40000652000,1,Good,Good,0
40000660000,40000660000,1,Good,Good,0
40000671000,40000671000,1,Good,Good,0
40000672000,40000672000,1,Good,Good,0
40000674000,40000674000,1,Good,Good,0
40000681000,40000681000,1,Good,Good,0
40000682000,40000682000,1,Good,Good,0
40000683000,40000683000,1,Good,Good,0
40000684000,40000684000,1,Good,Good,0
40000721000,40000721000,1,Good,Good,0
40000722000,40000722000,1,Good,Good,0
40000723000,40000723000,1,Good,Good,0
40000740000,40000740000,1,Good,Good,0
40000760000,40000760000,1,Good,Good,0
40000770000,40000770000,1,Good,Good,0
40000780000,40000780000,1,Good,Good,0
40000790000,40000790000,1,Good,Good,0
40000800000,40000800000,1,Good,Good,0
40000820000,40000820000,1,Good,Good,0
40000830000,40000830000,1,Good,Good,0
40000840000,40000840000,1,Good,Good,0
40000850000,40000850000,1,Good,Good,0
40000862000,40000862000,1,Good,Good,0
40000880000,40000880000,1,Good,Good,0
40000891000,40000891000,1,Good,Good,0
40000892000,40000892000,1,Good,Good,0
40000900000,40000900000,1,Good,Good,0
40000910000,40000910000,1,Good,Good,0
40000921000,40000921000,1,Good,Good,0
40000922000,40000922000,1,Good,Good,0
40000940000,40000940000,1,Good,Good,0
40000960000,40000960000,1,Good,Good,0
40000981000,40000981000,1,Good,Good,0
40000982000,40000982000,1,Good,Good,0
40000991000,40000991000,1,Good,Good,0
40000992000,40000992000,1,Good,Good,0
40001000000,40001000000,1,Good,Good,0
40001020000,40001020000,1,Good,Good,0
40001031000,40001031000,1,Good,Good,0
40001032000,40001032000,1,Good,Good,0
40001041000,40001041000,1,Good,Good,0
40001060000,40001060000,1,Good,Good,0
40001080000,40001080000,1,Good,Good,0
40001091000,40001091000,1,Good,Good,0
40001093000,40001093000,1,Good,Good,0
40001094000,40001094000,1,Good,Good,0
40001095000,40001095000,1,Good,Good,0
40001100000,40001100000,1,Good,Good,0
40001110000,40001110000,1,Good,Good,0
40001120000,40001120000,1,Good,Good,0
40001130000,40001130000,1,Good,Good,0
40001140000,40001140000,1,Good,Good,0
40001150000,40001150000,1,Good,Good,0
40001160000,40001160000,1,Good,Good,0
40001171000,40001171000,1,Good,Good,0
40001172000,40001172000,1,Good,Good,0
40001173000,40001173000,1,Good,Good,0
40001174000,40001174000,1,Good,Good,0
40001181000,40001181000,1,Good,Good,0
40001182000,40001182000,1,Good,Good,0
40001183000,40001183000,1,Good,Good,0
40001211000,40001211000,1,Good,Good,0
40001212000,40001212000,1,Good,Good,0
40001221000,40001221000,1,Good,Good,0
40001222000,40001222000,1,Good,Good,0
40001223000,40001223000,1,Good,Good,0
40001230000,40001230000,1,Good,Good,0
40001250000,40001250000,1,Good,Good,0
40001260000,40001260000,1,Good,Good,0
40001270000,40001270000,1,Good,Good,0
40001280000,40001280000,1,Good,Good,0
40001291000,40001291000,1,Good,Good,0
40001292000,40001292000,1,Good,Good,0
40001300000,40001300000,1,Good,Good,0
40001310000,40001310000,1,Good,Good,0
40001340000,40001340000,1,Good,Good,0
40001380000,40001380000,1,Good,Good,0
40001390000,40001390000,1,Good,Good,0
40001401000,40001401000,1,Good,Good,0
40001410000,40001410000,1,Good,Good,0
40001420000,40001420000,1,Good,Good,0
40001430000,40001430000,1,Good,Good,0
40001450000,40001450000,1,Good,Good,0
40001470000,40001470000,1,Good,Good,0
40001480000,40001480000,1,Good,Good,0
40001490000,40001490000,1,Good,Good,0
40001530000,40001530000,1,Good,Good,0
40001540000,40001540000,1,Good,Good,0
40001580000,40001580000,1,Good,Good,0
40001590000,40001590000,1,Good,Good,0
40001600000,40001600000,1,Good,Good,0
40001630000,40001630000,1,Good,Good,0
40001640000,40001640000,1,Good,Good,0
40001650000,40001650000,1,Good,Good,0
40001660000,40001660000,1,Good,Good,0
40001670000,40001670000,1,Good,Good,0
40001680000,40001680000,1,Good,Good,0
40001700000,40001700000,1,Good,Good,0
40001710000,40001710000,1,Good,Good,0
40001731000,40001731000,1,Good,Good,0
40001732000,40001732000,1,Good,Good,0
40001733000,40001733000,1,Good,Good,0
40001740000,40001740000,1,Good,Good,0
40001751000,40001751000,1,Good,Good,0
40001752000,40001752000,1,Good,Good,0
40001760000,40001760000,1,Good,Good,0
40001780000,40001780000,1,Good,Good,0
40001790000,40001790000,1,Good,Good,0
40001800000,40001800000,1,Good,Good,0
40001810000,40001810000,1,Good,Good,0
40001831000,40001831000,1,Good,Good,0
40001832000,40001832000,1,Good,Good,0
40001833000,40001833000,1,Good,Good,0
40001840000,40001840000,1,Good,Good,0
40001850000,40001850000,1,Good,Good,0
40001880000,40001880000,1,Good,Good,0
40001890000,40001890000,1,Good,Good,0
40001900000,40001900000,1,Good,Good,0
40001910000,40001910000,1,Good,Good,0
40001920000,40001920000,1,Good,Good,0
40001930000,40001930000,1,Good,Good,0
40001940000,40001940000,1,Good,Good,0
40001950000,40001950000,1,Good,Good,0
40001960000,40001960000,1,Good,Good,0
40001970000,40001970000,1,Good,Good,0
40001981000,40001981000,1,Good,Good,0
40001982000,40001982000,1,Good,Good,0
40001990000,40001990000,1,Good,Good,0
40002000000,40002000000,1,Good,Good,0
40002010000,40002010000,1,Good,Good,0
40002020000,40002020000,1,Good,Good,0
40002031000,40002031000,1,Good,Good,0
40002040000,40002040000,1,Good,Good,0
40002050000,40002050000,1,Good,Good,0
40002070000,40002070000,1,Good,Good,0
40002090000,40002090000,1,Good,Good,0
40002100000,40002100000,1,Good,Good,0
40002110000,40002110000,1,Good,Good,0
40002130000,40002130000,1,Good,Good,0
40002140000,40002140000,1,Good,Good,0
40002150000,40002150000,1,Good,Good,0
40002170000,40002170000,1,Good,Good,0
40002181000,40002181000,1,Good,Good,0
40002182000,40002182000,1,Good,Good,0
40002183000,40002183000,1,Good,Good,0
40002191000,40002191000,1,Good,Good,0
40002193000,40002193000,1,Good,Good,0
40002210000,40002210000,1,Good,Good,0
40002230000,40002230000,1,Good,Good,0
40002241000,40002241000,1,Good,Good,0
40002242000,40002242000,1,Good,Good,0
40002243000,40002243000,1,Good,Good,0
40002260000,40002260000,1,Good,Good,0
40002281000,40002281000,1,Good,Good,0
40002282000,40002282000,1,Good,Good,0
40002283000,40002283000,1,Good,Good,0
40002291000,40002291000,1,Good,Good,0
40002292000,40002292000,1,Good,Good,0
40002301000,40002301000,1,Good,Good,0
40002302000,40002302000,1,Good,Good,0
40002310000,40002310000,1,Good,Good,0
40002320000,40002320000,1,Good,Good,0
40002340000,40002340000,1,Good,Good,0
40002350000,40002350000,1,Good,Good,0
40002360000,40002360000,1,Good,Good,0
40002370000,40002370000,1,Good,Good,0
40002380000,40002380000,1,Good,Good,0
40002390000,40002390000,1,Good,Good,0
40002411000,40002411000,1,Good,Good,0
40002412000,40002412000,1,Good,Good,0
40002430000,40002430000,1,Good,Good,0
40002450000,40002450000,1,Good,Good,0
40002460000,40002460000,1,Good,Good,0
40002470000,40002470000,1,Good,Good,0
40002481000,40002481000,1,Good,Good,0
40002482000,40002482000,1,Good,Good,0
40002491000,40002491000,1,Good,Good,0
40002492000,40002492000,1,Good,Good,0
40002500000,40002500000,1,Good,Good,0
40002510000,40002510000,1,Good,Good,0
40002530000,40002530000,1,Good,Good,0
40002560000,40002560000,1,Good,Good,0
40002580000,40002580000,1,Good,Good,0
40002600000,40002600000,1,Good,Good,0
40002610000,40002610000,1,Good,Good,0
40002630000,40002630000,1,Good,Good,0
40002640000,40002640000,1,Good,Good,0
40002650000,40002650000,1,Good,Good,0
40002660000,40002660000,1,Good,Good,0
40002671000,40002671000,1,Good,Good,0
40002672000,40002672000,1,Good,Good,0
40002680000,40002680000,1,Good,Good,0
40002700000,40002700000,1,Good,Good,0
40002710000,40002710000,1,Good,Good,0
40002720000,40002720000,1,Good,Good,0
40002730000,40002730000,1,Good,Good,0
40002751000,40002751000,1,Good,Good,0
40002752000,40002752000,1,Good,Good,0
40002753000,40002753000,1,Good,Good,0
40002770000,40002770000,1,Good,Good,0
40002780000,40002780000,1,Good,Good,0
40002800000,40002800000,1,Good,Good,0
40002810000,40002810000,1,Good,Good,0
40002820000,40002820000,1,Good,Good,0
40002830000,40002830000,1,Good,Good,0
40002850000,40002850000,1,Good,Good,0
40002860000,40002860000,1,Good,Good,0
40002870000,40002870000,1,Good,Good,0
40002880000,40002880000,1,Good,Good,0
40002891000,40002891000,1,Good,Good,0
40002892000,40002892000,1,Good,Good,0
40002900000,40002900000,1,Good,Good,0
40002911000,40002911000,1,Good,Good,0
40002912000,40002912000,1,Good,Good,0
40002913000,40002913000,1,Good,Good,0
40002921000,40002921000,1,Good,Good,0
40002922000,40002922000,1,Good,Good,0
40002923000,40002923000,1,Good,Good,0
40002930000,40002930000,1,Good,Good,0
40002941000,40002941000,1,Good,Good,0
40002942000,40002942000,1,Good,Good,0
40002960000,40002960000,1,Good,Good,0
40002971000,40002971000,1,Good,Good,0
40002972000,40002972000,1,Good,Good,0
40002973000,40002973000,1,Good,Good,0
40002974000,40002974000,1,Good,Good,0
40002980000,40002980000,1,Good,Good,0
40002990000,40002990000,1,Good,Good,0
40003000000,40003000000,1,Good,Good,0
40003010000,40003010000,1,Good,Good,0
40003020000,40003020000,1,Good,Good,0
40003030000,40003030000,1,Good,Good,0
40003050000,40003050000,1,Good,Good,0
40003060000,40003060000,1,Good,Good,0
40003070000,40003070000,1,Good,Good,0
40003080000,40003080000,1,Good,Good,0
40003090000,40003090000,1,Good,Good,0
40003100000,40003100000,1,Good,Good,0
40003120000,40003120000,1,Good,Good,0
40003140000,40003140000,1,Good,Good,0
40003150000,40003150000,1,Good,Good,0
40003170000,40003170000,1,Good,Good,0
40003180000,40003180000,1,Good,Good,0
40003200000,40003200000,1,Good,Good,0
40003210000,40003210000,1,Good,Good,0
40003220000,40003220000,1,Good,Good,0
40003230000,40003230000,1,Good,Good,0
40003240000,40003240000,1,Good,Good,0
40003260000,40003260000,1,Good,Good,0
40003270000,40003270000,1,Good,Good,0
40003280000,40003280000,1,Good,Good,0
40003300000,40003300000,1,Good,Good,0
40003310000,40003310000,1,Good,Good,0
40003320000,40003320000,1,Good,Good,0
40003330000,40003330000,1,Good,Good,0
40003340000,40003340000,1,Good,Good,0
40003351000,40003351000,1,Good,Good,0
40003352000,40003352000,1,Good,Good,0
40003353000,40003353000,1,Good,Good,0
40003360000,40003360000,1,Good,Good,0
40003370000,40003370000,1,Good,Good,0
40003380000,40003380000,1,Good,Good,0
40003390000,40003390000,1,Good,Good,0
40003400000,40003400000,1,Good,Good,0
40003410000,40003410000,1,Good,Good,0
40003420000,40003420000,1,Good,Good,0
40003430000,40003430000,1,Good,Good,0
40003440000,40003440000,1,Good,Good,0
40003450000,40003450000,1,Good,Good,0
40003460000,40003460000,1,Good,Good,0
40003470000,40003470000,1,Good,Good,0
40003480000,40003480000,1,Good,Good,0
40003500000,40003500000,1,Good,Good,0
40003510000,40003510000,1,Good,Good,0
40003520000,40003520000,1,Good,Good,0
40003530000,40003530000,1,Good,Good,0
40003540000,40003540000,1,Good,Good,0
40003550000,40003550000,1,Good,Good,0
40003560000,40003560000,1,Good,Good,0
40003580000,40003580000,1,Good,Good,0
40003590000,40003590000,1,Good,Good,0
40003600000,40003600000,1,Good,Good,0
40003610000,40003610000,1,Good,Good,0
40003621000,40003621000,1,Good,Good,0
40003622000,40003622000,1,Good,Good,0
40003623000,40003623000,1,Good,Good,0
40003630000,40003630000,1,Good,Good,0
40003640000,40003640000,1,Good,Good,0
40003650000,40003650000,1,Good,Good,0
40003660000,40003660000,1,Good,Good,0
40003670000,40003670000,1,Good,Good,0
40003680000,40003680000,1,Good,Good,0
40003700000,40003700000,1,Good,Good,0
40003710000,40003710000,1,Good,Good,0
40003720000,40003720000,1,Good,Good,0
40003730000,40003730000,1,Good,Good,0
40003740000,40003740000,1,Good,Good,0
40003750000,40003750000,1,Good,Good,0
40003770000,40003770000,1,Good,Good,0
40003780000,40003780000,1,Good,Good,0
40003790000,40003790000,1,Good,Good,0
40003800000,40003800000,1,Good,Good,0
40003810000,40003810000,1,Good,Good,0
40003820000,40003820000,1,Good,Good,0
40003830000,40003830000,1,Good,Good,0
40003840000,40003840000,1,Good,Good,0
40003850000,40003850000,1,Good,Good,0
40003860000,40003860000,1,Good,Good,0
40003870000,40003870000,1,Good,Good,0
40003900000,40003900000,1,Good,Good,0
40003910000,40003910000,1,Good,Good,0
40003920000,40003920000,1,Good,Good,0
40003930000,40003930000,1,Good,Good,0
40003940000,40003940000,1,Good,Good,0
40003950000,40003950000,1,Good,Good,0
40003960000,40003960000,1,Good,Good,0
40003970000,40003970000,1,Good,Good,0
40003980000,40003980000,1,Good,Good,0
40003990000,40003990000,1,Good,Good,0
40004000000,40004000000,1,Good,Good,0
40004010000,40004010000,1,Good,Good,0
40004020000,40004020000,1,Good,Good,0
40004030000,40004030000,1,Good,Good,0
40004040000,40004040000,1,Good,Good,0
40004050000,40004050000,1,Good,Good,0
40004060000,40004060000,1,Good,Good,0
40004070000,40004070000,1,Good,Good,0
40004080000,40004080000,1,Good,Good,0
40004091000,40004091000,1,Good,Good,0
40004092000,40004092000,1,Good,Good,0
40004100000,40004100000,1,Good,Good,0
40004110000,40004110000,1,Good,Good,0
40004121000,40004121000,1,Good,Good,0
40004122000,40004122000,1,Good,Good,0
40004123000,40004123000,1,Good,Good,0
40004124000,40004124000,1,Good,Good,0
40004130000,40004130000,1,Good,Good,0
40004140000,40004140000,1,Good,Good,0
40004150000,40004150000,1,Good,Good,0
40004160000,40004160000,1,Good,Good,0
40004170000,40004170000,1,Good,Good,0
40004180000,40004180000,1,Good,Good,0
40004190000,40004190000,1,Good,Good,0
40004200000,40004200000,1,Good,Good,0
40004210000,40004210000,1,Good,Good,0
40004220000,40004220000,1,Good,Good,0
40004230000,40004230000,1,Good,Good,0
40004240000,40004240000,1,Good,Good,0
40004250000,40004250000,1,Good,Good,0
40004260000,40004260000,1,Good,Good,0
40004270000,40004270000,1,Good,Good,0
40004280000,40004280000,1,Good,Good,0
40004290000,40004290000,1,Good,Good,0
40004300000,40004300000,1,Good,Good,0
40004310000,40004310000,1,Good,Good,0
40004321000,40004321000,1,Good,Good,0
40004322000,40004322000,1,Good,Good,0
40004330000,40004330000,1,Good,Good,0
40004340000,40004340000,1,Good,Good,0
40004360000,40004360000,1,Good,Good,0
40004370000,40004370000,1,Good,Good,0
40004380000,40004380000,1,Good,Good,0
40004390000,40004390000,1,Good,Good,0
40004400000,40004400000,1,Good,Good,0
40004410000,40004410000,1,Good,Good,0
40004430000,40004430000,1,Good,Good,0
40004440000,40004440000,1,Good,Good,0
40004450000,40004450000,1,Good,Good,0
40004460000,40004460000,1,Good,Good,0
40004470000,40004470000,1,Good,Good,0
40004480000,40004480000,1,Good,Good,0
40004490000,40004490000,1,Good,Good,0
40004500000,40004500000,1,Good,Good,0
40004510000,40004510000,1,Good,Good,0
40004520000,40004520000,1,Good,Good,0
40004530000,40004530000,1,Good,Good,0
40004540000,40004540000,1,Good,Good,0
40004550000,40004550000,1,Good,Good,0
40004560000,40004560000,1,Good,Good,0
40004570000,40004570000,1,Good,Good,0
40004581000,40004581000,1,Good,Good,0
40004582000,40004582000,1,Good,Good,0
40004591000,40004591000,1,Good,Good,0
40004593000,40004593000,1,Good,Good,0
40004594000,40004594000,1,Good,Good,0
40004601000,40004601000,1,Good,Good,0
40004602000,40004602000,1,Good,Good,0
40004610000,40004610000,1,Good,Good,0
40004620000,40004620000,1,Good,Good,0
40004630000,40004630000,1,Good,Good,0
40004640000,40004640000,1,Good,Good,0
40004650000,40004650000,1,Good,Good,0
40004660000,40004660000,1,Good,Good,0
40004670000,40004670000,1,Good,Good,0
40004680000,40004680000,1,Good,Good,0
40004690000,40004690000,1,Good,Good,0
40004700000,40004700000,1,Good,Good,0
40004710000,40004710000,1,Good,Good,0
40004720000,40004720000,1,Good,Good,0
40004730000,40004730000,1,Good,Good,0
40004740000,40004740000,1,Good,Good,0
40004750000,40004750000,1,Good,Good,0
40004760000,40004760000,1,Good,Good,0
40004780000,40004780000,1,Good,Good,0
40004790000,40004790000,1,Good,Good,0
40004800000,40004800000,1,Good,Good,0
40004810000,40004810000,1,Good,Good,0
40004820000,40004820000,1,Good,Good,0
40004830000,40004830000,1,Good,Good,0
40004840000,40004840000,1,Good,Good,0
40004850000,40004850000,1,Good,Good,0
40004860000,40004860000,1,Good,Good,0
40004870000,40004870000,1,Good,Good,0
40004880000,40004880000,1,Good,Good,0
40004890000,40004890000,1,Good,Good,0
40004900000,40004900000,1,Good,Good,0
40004910000,40004910000,1,Good,Good,0
40004920000,40004920000,1,Good,Good,0
40004930000,40004930000,1,Good,Good,0
40004940000,40004940000,1,Good,Good,0
40004951000,40004951000,1,Good,Good,0
40004952000,40004952000,1,Good,Good,0
40004960000,40004960000,1,Good,Good,0
40004970000,40004970000,1,Good,Good,0
40004980000,40004980000,1,Good,Good,0
40004990000,40004990000,1,Good,Good,0
40005000000,40005000000,1,Good,Good,0
40005010000,40005010000,1,Good,Good,0
40005020000,40005020000,1,Good,Good,0
40005030000,40005030000,1,Good,Good,0
40005040000,40005040000,1,Good,Good,0
40005050000,40005050000,1,Good,Good,0
40005060000,40005060000,1,Good,Good,0
40005070000,40005070000,1,Good,Good,0
40005080000,40005080000,1,Good,Good,0
40005090000,40005090000,1,Good,Good,0
40005100000,40005100000,1,Good,Good,0
40005110000,40005110000,1,Good,Good,0
40005120000,40005120000,1,Good,Good,0
40005140000,40005140000,1,Good,Good,0
40005151000,40005151000,1,Good,Good,0
40005152000,40005152000,1,Good,Good,0
40005160000,40005160000,1,Good,Good,0
40005170000,40005170000,1,Good,Good,0
40005180000,40005180000,1,Good,Good,0
40005190000,40005190000,1,Good,Good,0
40005200000,40005200000,1,Good,Good,0
40005210000,40005210000,1,Good,Good,0
40005220000,40005220000,1,Good,Good,0
40005230000,40005230000,1,Good,Good,0
40005240000,40005240000,1,Good,Good,0
40005260000,40005260000,1,Good,Good,0
40005270000,40005270000,1,Good,Good,0
40005280000,40005280000,1,Good,Good,0
40005290000,40005290000,1,Good,Good,0
40005300000,40005300000,1,Good,Good,0
40005310000,40005310000,1,Good,Good,0
40005320000,40005320000,1,Good,Good,0
40005330000,40005330000,1,Good,Good,0
40005340000,40005340000,1,Good,Good,0
40005350000,40005350000,1,Good,Good,0
40005360000,40005360000,1,Good,Good,0
40005370000,40005370000,1,Good,Good,0
40005380000,40005380000,1,Good,Good,0
40005390000,40005390000,1,Good,Good,0
40005400000,40005400000,1,Good,Good,0
40005411000,40005411000,1,Good,Good,0
40005430000,40005430000,1,Good,Good,0
40005440000,40005440000,1,Good,Good,0
40005451000,40005451000,1,Good,Good,0
40005452000,40005452000,1,Good,Good,0
40005460000,40005460000,1,Good,Good,0
40005470000,40005470000,1,Good,Good,0
40005480000,40005480000,1,Good,Good,0
40005490000,40005490000,1,Good,Good,0
40005500000,40005500000,1,Good,Good,0
40005511000,40005511000,1,Good,Good,0
40005512000,40005512000,1,Good,Good,0
40005521000,40005521000,1,Good,Good,0
40005522000,40005522000,1,Good,Good,0
40005531000,40005531000,1,Good,Good,0
40005532000,40005532000,1,Good,Good,0
40005540000,40005540000,1,Good,Good,0
40005551000,40005551000,1,Good,Good,0
40005556000,40005556000,1,Good,Good,0
40005560000,40005560000,1,Good,Good,0
40005570000,40005570000,1,Good,Good,0
40005580000,40005580000,1,Good,Good,0
40005590000,40005590000,1,Good,Good,0
40005600000,40005600000,1,Good,Good,0
40005610000,40005610000,1,Good,Good,0
40005630000,40005630000,1,Good,Good,0
40005640000,40005640000,1,Good,Good,0
40005650000,40005650000,1,Good,Good,0
40005660000,40005660000,1,Good,Good,0
40005671000,40005671000,1,Good,Good,0
40005672000,40005672000,1,Good,Good,0
40005680000,40005680000,1,Good,Good,0
40005690000,40005690000,1,Good,Good,0
40005700000,40005700000,1,Good,Good,0
40005710000,40005710000,1,Good,Good,0
40005720000,40005720000,1,Good,Good,0
40005730000,40005730000,1,Good,Good,0
40005740000,40005740000,1,Good,Good,0
40005750000,40005750000,1,Good,Good,0
40005760000,40005760000,1,Good,Good,0
40005770000,40005770000,1,Good,Good,0
40005780000,40005780000,1,Good,Good,0
40005790000,40005790000,1,Good,Good,0
40005800000,40005800000,1,Good,Good,0
40005810000,40005810000,1,Good,Good,0
40005820000,40005820000,1,Good,Good,0
40005830000,40005830000,1,Good,Good,0
40005840000,40005840000,1,Good,Good,0
40005850000,40005850000,1,Good,Good,0
40005860000,40005860000,1,Good,Good,0
40005870000,40005870000,1,Good,Good,0
40005880000,40005880000,1,Good,Good,0
40005891000,40005891000,1,Good,Good,0
40005892000,40005892000,1,Good,Good,0
40005900000,40005900000,1,Good,Good,0
40005910000,40005910000,1,Good,Good,0
40005920000,40005920000,1,Good,Good,0
40005930000,40005930000,1,Good,Good,0
40005940000,40005940000,1,Good,Good,0
40005950000,40005950000,1,Good,Good,0
40005960000,40005960000,1,Good,Good,0
40005970000,40005970000,1,Good,Good,0
40005980000,40005980000,1,Good,Good,0
40005991000,40005991000,1,Good,Good,0
40005992000,40005992000,1,Good,Good,0
40006000000,40006000000,1,Good,Good,0
40006010000,40006010000,1,Good,Good,0
40006020000,40006020000,1,Good,Good,0
40006040000,40006040000,1,Good,Good,0
40006050000,40006050000,1,Good,Good,0
40006061000,40006061000,1,Good,Good,0
40006062000,40006062000,1,Good,Good,0
40006070000,40006070000,1,Good,Good,0
40006090000,40006090000,1,Good,Good,0
40006100000,40006100000,1,Good,Good,0
40006110000,40006110000,1,Good,Good,0
40006121000,40006121000,1,Good,Good,0
40006122000,40006122000,1,Good,Good,0
40006130000,40006130000,1,Good,Good,0
40006141000,40006141000,1,Good,Good,0
40006142000,40006142000,1,Good,Good,0
40006150000,40006150000,1,Good,Good,0
40006160000,40006160000,1,Good,Good,0
40006170000,40006170000,1,Good,Good,0
40006180000,40006180000,1,Good,Good,0
40006190000,40006190000,1,Good,Good,0
40006200000,40006200000,1,Good,Good,0
40006210000,40006210000,1,Good,Good,0
40006220000,40006220000,1,Good,Good,0
40006230000,40006230000,1,Good,Good,0
40006241000,40006241000,1,Good,Good,0
40006242000,40006242000,1,Good,Good,0
40006250000,40006250000,1,Good,Good,0
40006260000,40006260000,1,Good,Good,0
40006270000,40006270000,1,Good,Good,0
40006280000,40006280000,1,Good,Good,0
40006290000,40006290000,1,Good,Good,0
40006300000,40006300000,1,Good,Good,0
40006310000,40006310000,1,Good,Good,0
40006321000,40006321000,1,Good,Good,0
40006322000,40006322000,1,Good,Good,0
40006323000,40006323000,1,Good,Good,0
40006331000,40006331000,1,Good,Good,0
40006332000,40006332000,1,Good,Good,0
40006333000,40006333000,1,Good,Good,0
40006340000,40006340000,1,Good,Good,0
40006350000,40006350000,1,Good,Good,0
40006360000,40006360000,1,Good,Good,0
40006370000,40006370000,1,Good,Good,0
40006380000,40006380000,1,Good,Good,0
40006390000,40006390000,1,Good,Good,0
40006400000,40006400000,1,Good,Good,0
40006410000,40006410000,1,Good,Good,0
40006420000,40006420000,1,Good,Good,0
40006430000,40006430000,1,Good,Good,0
40006440000,40006440000,1,Good,Good,0
40006450000,40006450000,1,Good,Good,0
40006460000,40006460000,1,Good,Good,0
40006470000,40006470000,1,Good,Good,0
40006490000,40006490000,1,Good,Good,0
40006500000,40006500000,1,Good,Good,0
40006510000,40006510000,1,Good,Good,0
40006520000,40006520000,1,Good,Good,0
40006550000,40006550000,1,Good,Good,0
40006560000,40006560000,1,Good,Good,0
40006570000,40006570000,1,Good,Good,0
40006580000,40006580000,1,Good,Good,0
40006591000,40006591000,1,Good,Good,0
40006592000,40006592000,1,Good,Good,0
40006600000,40006600000,1,Good,Good,0
40006610000,40006610000,1,Good,Good,0
40006631000,40006631000,1,Good,Good,0
40006632000,40006632000,1,Good,Good,0
40006640000,40006640000,1,Good,Good,0
40006650000,40006650000,1,Good,Good,0
40006660000,40006660000,1,Good,Good,0
40006671000,40006671000,1,Good,Good,0
40006672000,40006672000,1,Good,Good,0
40006680000,40006680000,1,Good,Good,0
40006690000,40006690000,1,Good,Good,0
40006700000,40006700000,1,Good,Good,0
40006710000,40006710000,1,Good,Good,0
40006720000,40006720000,1,Good,Good,0
40006730000,40006730000,1,Good,Good,0
40006740000,40006740000,1,Good,Good,0
40006760000,40006760000,1,Good,Good,0
40006770000,40006770000,1,Good,Good,0
40006781000,40006781000,1,Good,Good,0
40006782000,40006782000,1,Good,Good,0
40006790000,40006790000,1,Good,Good,0
40006801000,40006801000,1,Good,Good,0
40006802000,40006802000,1,Good,Good,0
40006803000,40006803000,1,Good,Good,0
40006810000,40006810000,1,Good,Good,0
40006822000,40006822000,1,Good,Good,0
40006830000,40006830000,1,Good,Good,0
40006850000,40006850000,1,Good,Good,0
40006860000,40006860000,1,Good,Good,0
40006870000,40006870000,1,Good,Good,0
40006880000,40006880000,1,Good,Good,0
40006891000,40006891000,1,Good,Good,0
40006892000,40006892000,1,Good,Good,0
40006893000,40006893000,1,Good,Good,0
40006900000,40006900000,1,Good,Good,0
40006910000,40006910000,1,Good,Good,0
40006920000,40006920000,1,Good,Good,0
40006932000,40006932000,1,Good,Good,0
40006940000,40006940000,1,Good,Good,0
40006960000,40006960000,1,Good,Good,0
40006970000,40006970000,1,Good,Good,0
40006980000,40006980000,1,Good,Good,0
40006990000,40006990000,1,Good,Good,0
40007000000,40007000000,1,Good,Good,0
40007010000,40007010000,1,Good,Good,0
40007021000,40007021000,1,Good,Good,0
40007022000,40007022000,1,Good,Good,0
40007031000,40007031000,1,Good,Good,0
40007032000,40007032000,1,Good,Good,0
40007033000,40007033000,1,Good,Good,0
40007040000,40007040000,1,Good,Good,0
40007051000,40007051000,1,Good,Good,0
40007052000,40007052000,1,Good,Good,0
40007060000,40007060000,1,Good,Good,0
40007070000,40007070000,1,Good,Good,0
40007090000,40007090000,1,Good,Good,0
40007100000,40007100000,1,Good,Good,0
40007110000,40007110000,1,Good,Good,0
40007120000,40007120000,1,Good,Good,0
40007130000,40007130000,1,Good,Good,0
40007150000,40007150000,1,Good,Good,0
40007160000,40007160000,1,Good,Good,0
40007170000,40007170000,1,Good,Good,0
40007180000,40007180000,1,Good,Good,0
40007201000,40007201000,1,Good,Good,0
40007202000,40007202000,1,Good,Good,0
40007210000,40007210000,1,Good,Good,0
40007220000,40007220000,1,Good,Good,0
40007230000,40007230000,1,Good,Good,0
40007240000,40007240000,1,Good,Good,0
40007250000,40007250000,1,Good,Good,0
40007260000,40007260000,1,Good,Good,0
40007270000,40007270000,1,Good,Good,0
40007280000,40007280000,1,Good,Good,0
40007300000,40007300000,1,Good,Good,0
40007310000,40007310000,1,Good,Good,0
40007320000,40007320000,1,Good,Good,0
40007330000,40007330000,1,Good,Good,0
40007340000,40007340000,1,Good,Good,0
40007350000,40007350000,1,Good,Good,0
40007360000,40007360000,1,Good,Good,0
40007380000,40007380000,1,Good,Good,0
40007390000,40007390000,1,Good,Good,0
40007400000,40007400000,1,Good,Good,0
40007410000,40007410000,1,Good,Good,0
40007420000,40007420000,1,Good,Good,0
40007430000,40007430000,1,Good,Good,0
40007441000,40007441000,1,Good,Good,0
40007443000,40007443000,1,Good,Good,0
40007450000,40007450000,1,Good,Good,0
40007460000,40007460000,1,Good,Good,0
40007471000,40007471000,1,Good,Good,0
