SAL_CODE_2021,SAL_NAME_2021,LGA_CODE_2021,LGA_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
50429,Dudawa,58260,Three Springs,1,Good,Good,0
50430,Dudinin,54760,Kulin,1,Good,Good,0
50431,Dudley Park (WA),55110,Mandurah,1,Good,Good,0
50432,Dukin,54690,Koorda,1,Good,Good,0
50433,Dulbelling,57350,Quairading,1,Good,Good,0
50434,Dulyalbin,59360,Yilgarn,1,Good,Good,0
50435,Dumbarton,58330,Toodyay,1,Good,Good,0
50436,Dumberning,56460,Narrogin,1,Good,Good,0
50437,Dumbleyung,53010,Dumbleyung,1,Good,Good,0
50438,Duncraig,54170,Joondalup,1,Good,Good,0
50439,Dundas (WA),53080,Dundas,1,Good,Good,0
50440,Dunn Rock,54900,Lake Grace,1,Good,Good,0
50441,Dunsborough,51260,Busselton,1,Good,Good,0
50442,Durack (WA),52800,Derby-West Kimberley,6.09E-05,Good,Good,1
50442,Durack (WA),53920,Halls Creek,0.0001219,Good,Good,1
50442,Durack (WA),59340,Wyndham-East Kimberley,0.9998172,Good,Good,0
50443,Duranillin,58890,West Arthur,1,Good,Good,0
50444,Durawah,51610,Chapman Valley,1,Good,Good,0
50445,Dwarda,58680,Wandering,1,Good,Good,0
50446,Dwellingup,56230,Murray,1,Good,Good,0
50447,Eagle Bay,51260,Busselton,1,Good,Good,0
50448,East Augusta,50280,Augusta Margaret River,1,Good,Good,0
50449,East Ballidu,59310,Wongan-Ballidu,1,Good,Good,0
50450,East Beverley,50560,Beverley,1,Good,Good,0
50451,East Bowes,56790,Northampton,1,Good,Good,0
50452,East Bunbury,51190,Bunbury,1,Good,Good,0
50453,East Cannington,51330,Canning,1,Acceptable,Good,0
50454,East Carnarvon,51540,Carnarvon,1,Good,Good,0
50455,East Chapman,53800,Greater Geraldton,1,Good,Good,0
50456,East Damboring,52520,Dalwallinu,1,Good,Good,0
50457,East Fremantle,53150,East Fremantle,1,Good,Good,0
50458,East Lyons River,58470,Upper Gascoyne,1,Good,Good,0
50459,East Munglinup,53290,Esperance,1,Good,Good,0
50460,East Murchison,56160,Murchison,1,Good,Good,0
50461,East Nabawa,51610,Chapman Valley,1,Good,Good,0
50462,East Nannup,56300,Nannup,1,Good,Good,0
50463,East Newdegate,54900,Lake Grace,1,Good,Good,0
50464,East Perth,57080,Perth,0.9826439,Acceptable,Good,0
50464,East Perth,58570,Vincent,0.0173561,Acceptable,Good,0
50465,East Pingelly,57140,Pingelly,1,Good,Good,0
50466,East Popanyinning,52310,Cuballing,1,Good,Good,0
50467,East Rockingham,57490,Rockingham,1,Good,Good,0
50468,East Victoria Park,58510,Victoria Park,1,Good,Good,0
50469,East Wickepin,59100,Wickepin,1,Good,Good,0
50470,East Yuna,51610,Chapman Valley,1,Good,Good,0
50471,Eastbrook,55180,Manjimup,1,Good,Good,0
50472,Eaton (WA),52660,Dardanup,1,Good,Good,0
50473,Eden Hill,50350,Bassendean,1,Good,Good,0
50474,Edgewater,54170,Joondalup,1,Good,Good,0
50475,Eganu,52030,Coorow,1,Good,Good,0
50476,Eglinton (WA),58760,Wanneroo,1,Good,Good,0
50477,Eighty Mile Beach,50980,Broome,1,Good,Good,0
50478,Elabbin,56860,Nungarin,1,Good,Good,0
50479,Elachbutting,59030,Westonia,1,Good,Good,0
50480,Elgin (WA),51400,Capel,1,Good,Good,0
50481,Elleker,50080,Albany,1,Good,Good,0
50482,Ellenbrook,58050,Swan,1,Good,Good,0
50483,Ellendale (WA),53800,Greater Geraldton,1,Good,Good,0
50484,Embleton,50420,Bayswater,1,Good,Good,0
50485,Emu Flat (WA),54280,Kalgoorlie-Boulder,1,Good,Good,0
50486,Emu Point,50080,Albany,1,Good,Good,0
50487,Eneabba,51470,Carnamah,1,Good,Good,0
50488,Ennuin,59360,Yilgarn,1,Good,Good,0
50489,Eradu,53800,Greater Geraldton,1,Good,Good,0
50490,Eradu South,53800,Greater Geraldton,1,Good,Good,0
50491,Erskine (WA),55110,Mandurah,1,Good,Good,0
50492,Esperance,53290,Esperance,1,Good,Good,0
50493,Etmilyn,56230,Murray,1,Good,Good,0
50494,Eucla,53080,Dundas,1,Good,Good,0
50495,Eurardy,56790,Northampton,1,Good,Good,0
50496,Ewlyamartup,54340,Katanning,1,Good,Good,0
50497,Exmouth,53360,Exmouth,1,Good,Good,0
50498,Exmouth Gulf,53360,Exmouth,1,Good,Good,0
50499,Fairbridge,56230,Murray,1,Good,Good,0
50500,Falcon,55110,Mandurah,1,Good,Good,0
50501,Ferguson (WA),52660,Dardanup,1,Good,Good,0
50502,Ferndale (WA),51330,Canning,1,Acceptable,Good,0
50503,Feysville,54280,Kalgoorlie-Boulder,1,Good,Good,0
50504,Fimiston,54280,Kalgoorlie-Boulder,1,Good,Good,0
50505,Finucane,57280,Port Hedland,1,Good,Good,0
50506,Fitzgerald (WA),57420,Ravensthorpe,1,Good,Good,0
50507,Fitzgerald River National Park,54130,Jerramungup,0.9808612,Good,Good,0
50507,Fitzgerald River National Park,57420,Ravensthorpe,0.0191388,Good,Good,0
50508,Fitzroy Crossing,52800,Derby-West Kimberley,1,Good,Good,0
50509,Flint,50560,Beverley,1,Good,Good,0
50510,Floreat,51310,Cambridge,0.8757966,Acceptable,Good,0
50510,Floreat,56580,Nedlands,0.1242034,Acceptable,Good,0
50511,Flynn (WA),59370,York,1,Good,Good,0
50512,Forest Grove (WA),50280,Augusta Margaret River,1,Good,Good,0
50513,Forest Hill (WA),57210,Plantagenet,1,Good,Good,0
50514,Forrest (WA),54280,Kalgoorlie-Boulder,1,Good,Good,0
50515,Forrest Beach (WA),51400,Capel,1,Good,Good,0
50516,Forrestania,54620,Kondinin,1,Good,Good,0
50517,Forrestdale,50210,Armadale,1,Good,Good,0
50518,Forrestfield,54200,Kalamunda,1,Good,Good,0
50519,Fortescue (WA),50250,Ashburton,1,Good,Good,0
50520,Frankland River,52240,Cranbrook,1,Good,Good,0
50521,Fraser Range,53080,Dundas,1,Good,Good,0
50522,Fremantle,53430,Fremantle,1,Good,Good,0
50523,Furnissdale,56230,Murray,1,Good,Good,0
50524,Gabalong,55600,Moora,1,Good,Good,0
50525,Gabbadah,53570,Gingin,1,Good,Good,0
50526,Gabbin,55880,Mount Marshall,1,Good,Good,0
50527,Gairdner,54130,Jerramungup,1,Good,Good,0
50528,Gap Ridge,54310,Karratha,1,Good,Good,0
50529,Garden Island (WA),51820,Cockburn,2.59E-05,Good,Good,1
50529,Garden Island (WA),57490,Rockingham,0.9999741,Good,Good,0
50530,Gascoyne Junction,58470,Upper Gascoyne,1,Good,Good,0
50531,Gascoyne River,58470,Upper Gascoyne,1,Good,Good,0
50532,Geegully Creek,52800,Derby-West Kimberley,1,Good,Good,0
50533,Gelorup,51400,Capel,1,Good,Good,0
50534,Geographe,51260,Busselton,1,Good,Good,0
50535,Georgina (WA),53800,Greater Geraldton,1,Good,Good,0
50536,Geraldton,53800,Greater Geraldton,1,Good,Good,0
50537,Ghooli,59360,Yilgarn,1,Good,Good,0
50538,Gibb,52800,Derby-West Kimberley,0.0001136,Good,Good,1
50538,Gibb,59340,Wyndham-East Kimberley,0.9998864,Good,Good,0
50539,Gibson,53290,Esperance,1,Good,Good,0
50540,Gibson Desert North,53220,East Pilbara,1,Good,Good,0
50541,Gibson Desert South,56620,Ngaanyatjarraku,1,Good,Good,0
50542,Gidgegannup,58050,Swan,1,Good,Good,0
50543,Gilgering,59370,York,1,Good,Good,0
50544,Gillimanning,59100,Wickepin,1,Good,Good,0
50545,Gillingarra,58540,Victoria Plains,1,Good,Good,0
50546,Gilroyd,57770,Shark Bay,1,Good,Good,0
50547,Gingerah,50980,Broome,1,Good,Good,0
50548,Gingin,53570,Gingin,1,Good,Good,0
50549,Ginginup,53570,Gingin,1,Good,Good,0
50550,Girrawheen,58760,Wanneroo,1,Good,Good,0
50551,Gledhow,50080,Albany,1,Good,Good,0
50552,Glen Forrest,56090,Mundaring,1,Good,Good,0
50553,Glen Iris (WA),51190,Bunbury,1,Good,Good,0
50554,Glen Mervyn,52870,Donnybrook-Balingup,1,Good,Good,0
50555,Glencoe (WA),59320,Woodanilling,1,Good,Good,0
50556,Glendalough,57910,Stirling,1,Good,Good,0
50557,Glenfield (WA),53800,Greater Geraldton,1,Good,Good,0
50558,Glenlynn,50840,Bridgetown-Greenbushes,1,Good,Good,0
50559,Glenoran,55180,Manjimup,1,Good,Good,0
50560,Glentromie,58540,Victoria Plains,1,Good,Good,0
50561,Gnangara,58760,Wanneroo,1,Good,Good,0
50562,Gnarabup,50280,Augusta Margaret River,1,Good,Good,0
50563,Gnoorea,54310,Karratha,1,Good,Good,0
50564,Gnowangerup,53640,Gnowangerup,1,Good,Good,0
50565,Gnowellen,50080,Albany,1,Good,Good,0
50566,Golden Bay,57490,Rockingham,1,Good,Good,0
50567,Goode Beach,50080,Albany,1,Good,Good,0
50568,Goodlands,52520,Dalwallinu,0.9996568,Good,Good,0
50568,Goodlands,55880,Mount Marshall,0.0003432,Good,Good,1
50569,Goomalling,53710,Goomalling,1,Good,Good,0
50570,Goomarin,55460,Merredin,1,Good,Good,0
50571,Gooseberry Hill,54200,Kalamunda,1,Good,Good,0
50572,Gorge Rock,52100,Corrigin,1,Good,Good,0
50573,Gorrie,56090,Mundaring,1,Good,Good,0
50574,Gosnells,53780,Gosnells,1,Good,Good,0
50575,Gracetown,50280,Augusta Margaret River,1,Good,Good,0
50576,Granville (WA),53570,Gingin,1,Good,Good,0
50577,Grass Patch,53290,Esperance,1,Good,Good,0
50578,Grass Valley,56730,Northam,1,Good,Good,0
50579,Green Head,52030,Coorow,1,Good,Good,0
50580,Green Range,50080,Albany,1,Good,Good,0
50581,Green Valley (WA),50080,Albany,1,Good,Good,0
50582,Greenbushes,50840,Bridgetown-Greenbushes,1,Good,Good,0
50583,Greenfields,55110,Mandurah,1,Good,Good,0
50584,Greenhills,59370,York,1,Good,Good,0
50585,Greenmount (WA),56090,Mundaring,1,Good,Good,0
50586,Greenough,53800,Greater Geraldton,1,Good,Good,0
50587,Greenwood (WA),54170,Joondalup,1,Good,Good,0
50588,Greenwoods Valley,52450,Cunderdin,1,Good,Good,0
50589,Gregory (WA),56790,Northampton,1,Good,Good,0
50590,Grey,52590,Dandaragan,1,Good,Good,0
50591,Greys Plain,51540,Carnarvon,1,Good,Good,0
50592,Grimwade,52870,Donnybrook-Balingup,1,Good,Good,0
50593,Guilderton,53570,Gingin,1,Good,Good,0
50594,Guildford (WA),58050,Swan,1,Good,Good,0
50595,Gundaring,58610,Wagin,1,Good,Good,0
50596,Gunyidi,52030,Coorow,1,Good,Good,0
50597,Gutha,55670,Morawa,1,Good,Good,0
50598,Gwambygine,59370,York,1,Good,Good,0
50599,Gwelup,57910,Stirling,1,Good,Good,0
50600,Gwindinup,51400,Capel,1,Good,Good,0
50601,Hacketts Gully,54200,Kalamunda,1,Good,Good,0
50602,Halls Creek (WA),53920,Halls Creek,1,Good,Good,0
50603,Halls Head,55110,Mandurah,1,Good,Good,0
50604,Hamel,58820,Waroona,1,Good,Good,0
50605,Hamelin Bay,50280,Augusta Margaret River,1,Good,Good,0
50606,Hamelin Pool,57770,Shark Bay,1,Good,Good,0
50607,Hamersley,57910,Stirling,1,Good,Good,0
50608,Hamersley Range,50250,Ashburton,1,Good,Good,0
50609,Hamilton Hill,51820,Cockburn,1,Good,Good,0
50610,Hammond Park,51820,Cockburn,1,Good,Good,0
50611,Hannans,54280,Kalgoorlie-Boulder,1,Good,Good,0
50612,Harris River,51890,Collie,1,Good,Good,0
50613,Harrisdale,50210,Armadale,1,Good,Good,0
50614,Harrismith,59100,Wickepin,1,Good,Good,0
50615,Harvey,53990,Harvey,1,Good,Good,0
50616,Hastings (WA),58680,Wandering,1,Good,Good,0
50617,Hatter Hill,54900,Lake Grace,1,Good,Good,0
50618,Hay (WA),52730,Denmark,1,Good,Good,0
50619,Haynes,50210,Armadale,1,Good,Good,0
50620,Hazelmere,58050,Swan,1,Good,Good,0
50621,Hazelvale,52730,Denmark,1,Good,Good,0
50622,Heathridge,54170,Joondalup,1,Good,Good,0
50623,Helena Valley,54200,Kalamunda,0.0012144,Good,Good,1
50623,Helena Valley,56090,Mundaring,0.9987856,Good,Good,0
50624,Henderson,51820,Cockburn,1,Good,Good,0
50625,Henley Brook,58050,Swan,1,Good,Good,0
50626,Henty (WA),52660,Dardanup,1,Good,Good,0
50627,Herdsman,57910,Stirling,1,Good,Good,0
50628,Herne Hill (WA),58050,Swan,1,Good,Good,0
50629,Herron,55110,Mandurah,1,Good,Good,0
50630,Hester,50840,Bridgetown-Greenbushes,1,Good,Good,0
50631,Hester Brook,50840,Bridgetown-Greenbushes,1,Good,Good,0
50632,Higginsville,51960,Coolgardie,1,Good,Good,0
50633,High Wycombe,54200,Kalamunda,0.9999992,Good,Good,0
50633,High Wycombe,58050,Swan,8.00E-07,Good,Good,1
50634,Highbury (WA),56460,Narrogin,1,Good,Good,0
50635,Highgate (WA),58570,Vincent,1,Acceptable,Good,0
50636,Hilbert,50210,Armadale,1,Good,Good,0
50637,Hill River (WA),52590,Dandaragan,1,Good,Good,0
50638,Hillarys,54170,Joondalup,1,Good,Good,0
50639,Hillman,57490,Rockingham,1,Good,Good,0
50640,Hillside (WA),56460,Narrogin,1,Good,Good,0
50641,Hilton (WA),53430,Fremantle,1,Good,Good,0
50642,Hindmarsh (WA),52940,Dowerin,1,Good,Good,0
50643,Hines Hill,55460,Merredin,1,Good,Good,0
50644,Hithergreen,51260,Busselton,1,Good,Good,0
50645,Hocking,58760,Wanneroo,1,Good,Good,0
50646,Hoddys Well,58330,Toodyay,1,Good,Good,0
50647,Hoffman,53990,Harvey,1,Good,Good,0
50648,Holleton,59360,Yilgarn,1,Good,Good,0
50649,Holmwood,55530,Mingenew,1,Good,Good,0
50650,Holt Rock,54760,Kulin,1,Good,Good,0
50651,Holyoake,56230,Murray,1,Good,Good,0
50652,Hope Valley (WA),54830,Kwinana,1,Good,Good,0
50653,Hopeland (WA),57700,Serpentine-Jarrahdale,1,Good,Good,0
50654,Hopetoun (WA),57420,Ravensthorpe,1,Good,Good,0
50655,Horrocks,56790,Northampton,1,Good,Good,0
50656,Houtman Abrolhos,53800,Greater Geraldton,1,Good,Good,0
50657,Hovea,56090,Mundaring,1,Good,Good,0
50658,Howatharra,51610,Chapman Valley,1,Good,Good,0
50659,Howick (WA),53290,Esperance,1,Good,Good,0
50660,Hulongine,53710,Goomalling,1,Good,Good,0
50661,Huntingdale (WA),53780,Gosnells,1,Good,Good,0
50662,Hyden,54620,Kondinin,1,Good,Good,0
50663,Ikewa,55530,Mingenew,1,Good,Good,0
50664,Iluka (WA),54170,Joondalup,1,Good,Good,0
50665,Indee,57280,Port Hedland,1,Good,Good,0
50666,Inggarda,51540,Carnarvon,1,Good,Good,0
50667,Inglehope,56230,Murray,1,Good,Good,0
50668,Inglewood (WA),57910,Stirling,1,Good,Good,0
50669,Inkpen,59370,York,1,Good,Good,0
50670,Innaloo,57910,Stirling,1,Good,Good,0
50671,Innawanga,50250,Ashburton,1,Good,Good,0
50672,Irishtown (WA),56730,Northam,1,Good,Good,0
50673,Irrunytju,56620,Ngaanyatjarraku,1,Good,Good,0
50674,Irwin,54060,Irwin,1,Good,Good,0
50675,Israelite Bay,53290,Esperance,1,Good,Good,0
50676,Isseka,56790,Northampton,1,Good,Good,0
50677,Jackitup,53640,Gnowangerup,1,Good,Good,0
50678,Jacup,54130,Jerramungup,1,Good,Good,0
50679,Jalbarragup,56300,Nannup,1,Good,Good,0
50680,Jaloran,58610,Wagin,1,Good,Good,0
50681,Jandabup,58760,Wanneroo,1,Good,Good,0
50682,Jandakot,51820,Cockburn,1,Good,Good,0
50683,Jane Brook,58050,Swan,1,Good,Good,0
50684,Jardee,55180,Manjimup,1,Good,Good,0
50685,Jarlmadangah Burru,52800,Derby-West Kimberley,1,Good,Good,0
50686,Jarrahdale,57700,Serpentine-Jarrahdale,1,Good,Good,0
50687,Jarrahwood,51260,Busselton,1,Good,Good,0
50688,Jelcobine,50910,Brookton,1,Good,Good,0
50689,Jennacubbine,53710,Goomalling,1,Good,Good,0
50690,Jennapullin,56730,Northam,1,Good,Good,0
50691,Jerdacuttup,57420,Ravensthorpe,1,Good,Good,0
50692,Jerramungup,54130,Jerramungup,1,Good,Good,0
50693,Jibberding,52520,Dalwallinu,1,Good,Good,0
50694,Jigalong,53220,East Pilbara,1,Good,Good,0
50695,Jilakin,54760,Kulin,1,Good,Good,0
50696,Jindalee (WA),58760,Wanneroo,1,Good,Good,0
50697,Jindong,51260,Busselton,1,Good,Good,0
50698,Jingalup,54550,Kojonup,1,Good,Good,0
50699,Jitarning,54760,Kulin,1,Good,Good,0
50700,Jolimont,51310,Cambridge,0.1283846,Acceptable,Good,0
50700,Jolimont,57980,Subiaco,0.8716154,Good,Good,0
50701,Joondalup,54170,Joondalup,1,Good,Good,0
50702,Joondanna,57910,Stirling,1,Good,Good,0
50703,Julimar,58330,Toodyay,1,Good,Good,0
50704,Juna Downs,50250,Ashburton,1,Good,Good,0
50705,Jurien Bay,52590,Dandaragan,1,Good,Good,0
50706,Kadathinni,58260,Three Springs,1,Good,Good,0
50707,Kalamunda,54200,Kalamunda,1,Good,Good,0
50708,Kalannie,52520,Dalwallinu,1,Good,Good,0
50709,Kalbarri,56790,Northampton,1,Good,Good,0
50710,Kalbarri National Park,56790,Northampton,1,Good,Good,0
50711,Kalgan,50080,Albany,1,Good,Good,0
50712,Kalgoorlie,54280,Kalgoorlie-Boulder,1,Good,Good,0
50713,Kalgup,51260,Busselton,1,Good,Good,0
50714,Kallaroo,54170,Joondalup,1,Good,Good,0
50715,Kaloorup,51260,Busselton,1,Good,Good,0
50716,Kalumburu,59340,Wyndham-East Kimberley,1,Good,Good,0
50717,Kambalda East,51960,Coolgardie,1,Good,Good,0
50718,Kambalda West,51960,Coolgardie,1,Good,Good,0
50719,Kangaroo Gully,50840,Bridgetown-Greenbushes,1,Good,Good,0
50720,Kanowna,54280,Kalgoorlie-Boulder,1,Good,Good,0
50721,Kanpa,56620,Ngaanyatjarraku,1,Good,Good,0
50722,Karakin,53570,Gingin,1,Good,Good,0
50723,Karalundi,55250,Meekatharra,1,Good,Good,0
50724,Karawara,57840,South Perth,1,Good,Good,0
50725,Kardinya,55320,Melville,1,Good,Good,0
50726,Karijini,50250,Ashburton,1,Good,Good,0
50727,Karlgarin,54620,Kondinin,1,Good,Good,0
50728,Karlkurla,54280,Kalgoorlie-Boulder,1,Good,Good,0
50729,Karloning,55950,Mukinbudin,1,Good,Good,0
50730,Karloo,53800,Greater Geraldton,1,Good,Good,0
50731,Karnup,57490,Rockingham,1,Good,Good,0
50732,Karragullen,50210,Armadale,1,Good,Good,0
50733,Karrakatta,56580,Nedlands,1,Acceptable,Good,0
50734,Karrakup,57700,Serpentine-Jarrahdale,1,Good,Good,0
50735,Karramindie,51960,Coolgardie,1,Good,Good,0
50736,Karranadgin,53710,Goomalling,1,Good,Good,0
50737,Karratha,54310,Karratha,1,Good,Good,0
50738,Karratha Industrial Estate,54310,Karratha,1,Good,Good,0
50739,Karridale,50280,Augusta Margaret River,1,Good,Good,0
50740,Karrinyup,57910,Stirling,1,Good,Good,0
50741,Karroun Hill,55880,Mount Marshall,1,Good,Good,0
50742,Katanning,54340,Katanning,1,Good,Good,0
50743,Katrine,56730,Northam,1,Good,Good,0
50744,Kauring,59370,York,1,Good,Good,0
50745,Kealy,51260,Busselton,1,Good,Good,0
50746,Kebaringup,53640,Gnowangerup,1,Good,Good,0
50747,Kellerberrin,54410,Kellerberrin,1,Good,Good,0
50748,Kelmscott,50210,Armadale,1,Good,Good,0
50749,Kendenup,57210,Plantagenet,1,Good,Good,0
50750,Kenmare (WA),59320,Woodanilling,1,Good,Good,0
50751,Kennedy Range,51540,Carnarvon,1,Good,Good,0
50752,Kensington (WA),57840,South Perth,0.9887517,Good,Good,0
50752,Kensington (WA),58510,Victoria Park,0.0112483,Good,Good,0
50753,Kentdale,52730,Denmark,1,Good,Good,0
50754,Kenwick,53780,Gosnells,1,Good,Good,0
50755,Keralup,57490,Rockingham,1,Good,Good,0
50756,Kewdale,50490,Belmont,0.9999973,Good,Good,0
50756,Kewdale,54200,Kalamunda,2.70E-06,Good,Good,1
50757,Keysbrook,56230,Murray,0.254694,Good,Good,0
50757,Keysbrook,57700,Serpentine-Jarrahdale,0.745306,Good,Good,0
50758,Kiara,58050,Swan,1,Good,Good,0
50759,Kimbolton (WA),52800,Derby-West Kimberley,1,Good,Good,0
50760,King Leopold Ranges,52800,Derby-West Kimberley,1,Good,Good,0
50761,King River,50080,Albany,1,Good,Good,0
50762,Kings Park (WA),57080,Perth,1,Acceptable,Good,0
50763,Kingsford (WA),51540,Carnarvon,1,Good,Good,0
50764,Kingsley,54170,Joondalup,1,Good,Good,0
50765,Kingston (WA),50840,Bridgetown-Greenbushes,1,Good,Good,0
50766,Kinross,54170,Joondalup,1,Good,Good,0
50767,Kirk Rock,59100,Wickepin,1,Good,Good,0
50768,Kirup,52870,Donnybrook-Balingup,1,Good,Good,0
50769,Kojaneerup South,50080,Albany,1,Good,Good,0
50770,Kojarena,53800,Greater Geraldton,1,Good,Good,0
50771,Kojonup,54550,Kojonup,1,Good,Good,0
50772,Kokeby,50560,Beverley,1,Good,Good,0
50773,Kondinin,54620,Kondinin,1,Good,Good,0
50774,Kondut,59310,Wongan-Ballidu,1,Good,Good,0
50775,Konnongorring,53710,Goomalling,1,Good,Good,0
50776,Koojan,55600,Moora,1,Good,Good,0
50777,Kookynie,55390,Menzies,1,Good,Good,0
50778,Koolanooka,55670,Morawa,1,Good,Good,0
50779,Koolyanobbing,59360,Yilgarn,1,Good,Good,0
50780,Koomberkine,52940,Dowerin,1,Good,Good,0
50781,Koondoola,58760,Wanneroo,1,Good,Good,0
50782,Koongamia,58050,Swan,1,Good,Good,0
50783,Koorda,54690,Koorda,1,Good,Good,0
50784,Korbel,55460,Merredin,1,Good,Good,0
50785,Kordabup,52730,Denmark,1,Good,Good,0
50786,Korrelocking,59330,Wyalkatchem,1,Good,Good,0
50787,Kronkup,50080,Albany,1,Good,Good,0
50788,Kudardup,50280,Augusta Margaret River,1,Good,Good,0
50789,Kuender,54900,Lake Grace,1,Good,Good,0
50790,Kukerin,53010,Dumbleyung,1,Good,Good,0
50791,Kulikup,50770,Boyup Brook,1,Good,Good,0
50792,Kulin,54760,Kulin,1,Good,Good,0
50793,Kulin West,54760,Kulin,1,Good,Good,0
50794,Kulja,54690,Koorda,1,Good,Good,0
50795,Kumarina,55250,Meekatharra,1,Good,Good,0
50796,Kundat Djaru,53920,Halls Creek,1,Good,Good,0
50797,Kunjin,52100,Corrigin,1,Good,Good,0
50798,Kununoppin,58400,Trayning,1,Good,Good,0
50799,Kununurra,59340,Wyndham-East Kimberley,1,Good,Good,0
50800,Kupartiya,53920,Halls Creek,1,Good,Good,0
50801,Kurnalpi,54280,Kalgoorlie-Boulder,1,Good,Good,0
50802,Kurrenkutten,52100,Corrigin,1,Good,Good,0
50803,Kweda,50910,Brookton,1,Good,Good,0
50804,Kwelkan,56860,Nungarin,1,Good,Good,0
50805,Kwinana Beach,54830,Kwinana,1,Good,Good,0
50806,Kwinana Town Centre,54830,Kwinana,1,Good,Good,0
50807,Kwolyin,51120,Bruce Rock,1,Good,Good,0
50808,Lagrange,50980,Broome,1,Good,Good,0
50809,Lake Argyle,53920,Halls Creek,5.00E-05,Good,Good,1
50809,Lake Argyle,59340,Wyndham-East Kimberley,0.99995,Good,Good,0
50810,Lake Austin,52380,Cue,1,Good,Good,0
50811,Lake Biddy,54900,Lake Grace,1,Good,Good,0
50812,Lake Brown,55950,Mukinbudin,1,Good,Good,0
50813,Lake Camm,54900,Lake Grace,1,Good,Good,0
50814,Lake Carnegie,59250,Wiluna,1,Good,Good,0
50815,Lake Clifton,58820,Waroona,1,Good,Good,0
50816,Lake Coogee,51820,Cockburn,1,Good,Good,0
50817,Lake Darlot,55040,Leonora,1,Good,Good,0
50818,Lake Deborah,59360,Yilgarn,1,Good,Good,0
50819,Lake Grace,54900,Lake Grace,1,Good,Good,0
50820,Lake Hinds,59310,Wongan-Ballidu,1,Good,Good,0
50821,Lake Jasper,56300,Nannup,1,Good,Good,0
50822,Lake King,54900,Lake Grace,1,Good,Good,0
50823,Lake Margarette,54690,Koorda,1,Good,Good,0
50824,Lake Muir,55180,Manjimup,1,Good,Good,0
50825,Lake Ninan,59310,Wongan-Ballidu,1,Good,Good,0
50826,Lake Toolbrunup,51080,Broomehill-Tambellup,1,Good,Good,0
50827,Lake Wells,54970,Laverton,1,Good,Good,0
50828,Lakelands (WA),55110,Mandurah,1,Good,Good,0
50829,Lamington (WA),54280,Kalgoorlie-Boulder,1,Good,Good,0
50830,Lancelin,53570,Gingin,1,Good,Good,0
50831,Landsdale,58760,Wanneroo,1,Good,Good,0
50832,Lange,50080,Albany,1,Good,Good,0
50833,Langford,53780,Gosnells,1,Good,Good,0
50834,Latham (WA),57000,Perenjori,1,Good,Good,0
50835,Lathlain,58510,Victoria Park,1,Good,Good,0
50836,Laverton (WA),54970,Laverton,1,Good,Good,0
50837,Learmonth (WA),53360,Exmouth,1,Good,Good,0
50838,Leda,54830,Kwinana,1,Good,Good,0
50839,Ledge Point,53570,Gingin,1,Good,Good,0
50840,Leederville,58570,Vincent,1,Acceptable,Good,0
50841,Leeman,51470,Carnamah,2.84E-05,Good,Good,1
50841,Leeman,52030,Coorow,0.9999716,Good,Good,0
50842,Leeming,51330,Canning,0.0467078,Acceptable,Good,0
50842,Leeming,51820,Cockburn,0.1924447,Good,Good,0
50842,Leeming,55320,Melville,0.7608475,Good,Good,0
50843,Leeuwin,50280,Augusta Margaret River,1,Good,Good,0
50844,Leinster,55040,Leonora,1,Good,Good,0
50845,Lennard Brook,53570,Gingin,1,Good,Good,0
50846,Leonora,55040,Leonora,1,Good,Good,0
50847,Leschenault,53990,Harvey,1,Good,Good,0
50848,Lesley,50210,Armadale,1,Good,Good,0
50849,Lesmurdie,54200,Kalamunda,1,Good,Good,0
50850,Lexia,58050,Swan,1,Good,Good,0
50851,Lime Lake,58610,Wagin,1,Good,Good,0
50852,Linfarne,55180,Manjimup,1,Good,Good,0
50853,Little Grove,50080,Albany,1,Good,Good,0
50854,Little Italy,54760,Kulin,1,Good,Good,0
50855,Little Sandy Desert,59250,Wiluna,1,Good,Good,0
50856,Lockier,55530,Mingenew,1,Good,Good,0
50857,Lockridge,58050,Swan,1,Good,Good,0
50858,Lockyer (WA),50080,Albany,1,Good,Good,0
50859,Lol Gray,52310,Cuballing,1,Good,Good,0
50860,Londonderry (WA),51960,Coolgardie,1,Good,Good,0
50861,Lort River,53290,Esperance,1,Good,Good,0
50862,Lowden,52870,Donnybrook-Balingup,1,Good,Good,0
50863,Lower Chittering,51680,Chittering,1,Good,Good,0
50864,Lower Hotham,50630,Boddington,1,Good,Good,0
50865,Lower King,50080,Albany,1,Good,Good,0
50866,Lowlands,50080,Albany,1,Good,Good,0
50867,Ludlow,51260,Busselton,0.7438798,Good,Good,0
